scene_id,text,geometry,wall_color,floor_texture,object_type,object_side,door_side,place_id,heading_id,split,split_condition,template_id,text_length
scene_0332,"This is a square chamber. The walls are yellow and the floor is wooden. A painting is positioned on the west side, and you can see a door on the south side.",square,yellow,wooden,painting,west,south,yellow-wooden-painting-west,square-south,train,seen_combination,2,156
scene_0333,"You find yourself in a square space. yellow walls surround you, and the floor beneath is wooden. A chair sits on the north wall, while the exit door is on the east wall.",square,yellow,wooden,chair,north,east,yellow-wooden-chair-north,square-east,train,seen_combination,4,169
scene_0334,The square room has yellow walls with a carpeted floor. On the south wall is a painting. The door is located on the north wall.,square,yellow,carpeted,painting,south,north,yellow-carpeted-painting-south,square-north,train,seen_combination,3,127
scene_0335,You are in a square room with yellow walls and a wooden floor. There is a lamp on the south wall and a door on the north wall.,square,yellow,wooden,lamp,south,north,yellow-wooden-lamp-south,square-north,train,seen_combination,1,126
scene_0336,"You find yourself in a circular space. green walls surround you, and the floor beneath is carpeted. A table sits on the north wall, while the exit door is on the south wall.",circular,green,carpeted,table,north,south,green-carpeted-table-north,circular-south,train,seen_combination,4,173
scene_0337,"This is a square chamber. The walls are green and the floor is carpeted. A painting is positioned on the north side, and you can see a door on the west side.",square,green,carpeted,painting,north,west,green-carpeted-painting-north,square-west,train,seen_combination,2,157
scene_0338,"You find yourself in a rectangular space. green walls surround you, and the floor beneath is carpeted. A table sits on the west wall, while the exit door is on the east wall.",rectangular,green,carpeted,table,west,east,green-carpeted-table-west,rectangular-east,train,seen_combination,4,174
scene_0339,The square room has blue walls with a carpeted floor. On the east wall is a table. The door is located on the south wall.,square,blue,carpeted,table,east,south,blue-carpeted-table-east,square-south,train,seen_combination,3,121
scene_0340,"You find yourself in a rectangular space. green walls surround you, and the floor beneath is wooden. A table sits on the north wall, while the exit door is on the south wall.",rectangular,green,wooden,table,north,south,green-wooden-table-north,rectangular-south,train,seen_combination,4,174
scene_0341,The circular room has red walls with a wooden floor. On the west wall is a painting. The door is located on the north wall.,circular,red,wooden,painting,west,north,red-wooden-painting-west,circular-north,train,seen_combination,3,123
scene_0342,The rectangular room has green walls with a wooden floor. On the north wall is a chair. The door is located on the east wall.,rectangular,green,wooden,chair,north,east,green-wooden-chair-north,rectangular-east,train,seen_combination,3,125
scene_0343,"You find yourself in a square space. blue walls surround you, and the floor beneath is carpeted. A painting sits on the south wall, while the exit door is on the west wall.",square,blue,carpeted,painting,south,west,blue-carpeted-painting-south,square-west,train,seen_combination,4,172
scene_0344,"You find yourself in a square space. yellow walls surround you, and the floor beneath is wooden. A lamp sits on the east wall, while the exit door is on the north wall.",square,yellow,wooden,lamp,east,north,yellow-wooden-lamp-east,square-north,train,seen_combination,4,168
scene_0345,The square room has yellow walls with a carpeted floor. On the north wall is a table. The door is located on the west wall.,square,yellow,carpeted,table,north,west,yellow-carpeted-table-north,square-west,train,seen_combination,3,123
scene_0346,"You find yourself in a square space. yellow walls surround you, and the floor beneath is carpeted. A table sits on the south wall, while the exit door is on the west wall.",square,yellow,carpeted,table,south,west,yellow-carpeted-table-south,square-west,train,seen_combination,4,171
scene_0347,You are in a circular room with yellow walls and a carpeted floor. There is a chair on the north wall and a door on the east wall.,circular,yellow,carpeted,chair,north,east,yellow-carpeted-chair-north,circular-east,train,seen_combination,1,130
scene_0348,You are in a circular room with red walls and a wooden floor. There is a painting on the east wall and a door on the north wall.,circular,red,wooden,painting,east,north,red-wooden-painting-east,circular-north,train,seen_combination,1,128
scene_0349,The square room has yellow walls with a tiled floor. On the west wall is a table. The door is located on the south wall.,square,yellow,tiled,table,west,south,yellow-tiled-table-west,square-south,train,seen_combination,3,120
scene_0350,The square room has yellow walls with a carpeted floor. On the east wall is a lamp. The door is located on the west wall.,square,yellow,carpeted,lamp,east,west,yellow-carpeted-lamp-east,square-west,train,seen_combination,3,121
scene_0351,"This is a circular chamber. The walls are green and the floor is wooden. A lamp is positioned on the west side, and you can see a door on the south side.",circular,green,wooden,lamp,west,south,green-wooden-lamp-west,circular-south,train,seen_combination,2,153
scene_0352,The circular room has yellow walls with a carpeted floor. On the north wall is a chair. The door is located on the west wall.,circular,yellow,carpeted,chair,north,west,yellow-carpeted-chair-north,circular-west,train,seen_combination,3,125
scene_0353,"You find yourself in a square space. green walls surround you, and the floor beneath is carpeted. A table sits on the south wall, while the exit door is on the north wall.",square,green,carpeted,table,south,north,green-carpeted-table-south,square-north,train,seen_combination,4,171
scene_0354,"You find yourself in a circular space. red walls surround you, and the floor beneath is tiled. A chair sits on the west wall, while the exit door is on the east wall.",circular,red,tiled,chair,west,east,red-tiled-chair-west,circular-east,train,seen_combination,4,166
scene_0355,The circular room has green walls with a wooden floor. On the west wall is a lamp. The door is located on the east wall.,circular,green,wooden,lamp,west,east,green-wooden-lamp-west,circular-east,train,seen_combination,3,120
scene_0356,"This is a circular chamber. The walls are blue and the floor is carpeted. A lamp is positioned on the north side, and you can see a door on the west side.",circular,blue,carpeted,lamp,north,west,blue-carpeted-lamp-north,circular-west,train,seen_combination,2,154
scene_0357,"This is a circular chamber. The walls are red and the floor is wooden. A chair is positioned on the west side, and you can see a door on the north side.",circular,red,wooden,chair,west,north,red-wooden-chair-west,circular-north,train,seen_combination,2,152
scene_0358,"This is a square chamber. The walls are blue and the floor is wooden. A painting is positioned on the north side, and you can see a door on the east side.",square,blue,wooden,painting,north,east,blue-wooden-painting-north,square-east,train,seen_combination,2,154
scene_0359,The circular room has yellow walls with a tiled floor. On the west wall is a lamp. The door is located on the east wall.,circular,yellow,tiled,lamp,west,east,yellow-tiled-lamp-west,circular-east,train,seen_combination,3,120
scene_0360,"This is a rectangular chamber. The walls are green and the floor is tiled. A chair is positioned on the north side, and you can see a door on the west side.",rectangular,green,tiled,chair,north,west,green-tiled-chair-north,rectangular-west,train,seen_combination,2,156
scene_0361,You are in a circular room with blue walls and a wooden floor. There is a painting on the east wall and a door on the west wall.,circular,blue,wooden,painting,east,west,blue-wooden-painting-east,circular-west,train,seen_combination,1,128
scene_0362,"You find yourself in a rectangular space. green walls surround you, and the floor beneath is wooden. A painting sits on the north wall, while the exit door is on the east wall.",rectangular,green,wooden,painting,north,east,green-wooden-painting-north,rectangular-east,train,seen_combination,4,176
scene_0363,"You find yourself in a circular space. red walls surround you, and the floor beneath is wooden. A painting sits on the east wall, while the exit door is on the south wall.",circular,red,wooden,painting,east,south,red-wooden-painting-east,circular-south,train,seen_combination,4,171
scene_0364,The circular room has yellow walls with a tiled floor. On the south wall is a lamp. The door is located on the west wall.,circular,yellow,tiled,lamp,south,west,yellow-tiled-lamp-south,circular-west,train,seen_combination,3,121
scene_0365,"This is a circular chamber. The walls are blue and the floor is wooden. A painting is positioned on the south side, and you can see a door on the west side.",circular,blue,wooden,painting,south,west,blue-wooden-painting-south,circular-west,train,seen_combination,2,156
scene_0366,"You find yourself in a rectangular space. green walls surround you, and the floor beneath is wooden. A chair sits on the west wall, while the exit door is on the east wall.",rectangular,green,wooden,chair,west,east,green-wooden-chair-west,rectangular-east,train,seen_combination,4,172
scene_0367,"This is a circular chamber. The walls are yellow and the floor is wooden. A table is positioned on the west side, and you can see a door on the south side.",circular,yellow,wooden,table,west,south,yellow-wooden-table-west,circular-south,train,seen_combination,2,155
scene_0368,"You find yourself in a square space. yellow walls surround you, and the floor beneath is wooden. A lamp sits on the north wall, while the exit door is on the west wall.",square,yellow,wooden,lamp,north,west,yellow-wooden-lamp-north,square-west,train,seen_combination,4,168
scene_0369,You are in a rectangular room with green walls and a wooden floor. There is a table on the north wall and a door on the south wall.,rectangular,green,wooden,table,north,south,green-wooden-table-north,rectangular-south,train,seen_combination,1,131
scene_0370,You are in a square room with blue walls and a carpeted floor. There is a lamp on the south wall and a door on the west wall.,square,blue,carpeted,lamp,south,west,blue-carpeted-lamp-south,square-west,train,seen_combination,1,125
scene_0371,"This is a circular chamber. The walls are yellow and the floor is tiled. A table is positioned on the south side, and you can see a door on the north side.",circular,yellow,tiled,table,south,north,yellow-tiled-table-south,circular-north,train,seen_combination,2,155
scene_0372,The square room has yellow walls with a wooden floor. On the east wall is a chair. The door is located on the north wall.,square,yellow,wooden,chair,east,north,yellow-wooden-chair-east,square-north,train,seen_combination,3,121
scene_0373,The circular room has red walls with a carpeted floor. On the west wall is a table. The door is located on the south wall.,circular,red,carpeted,table,west,south,red-carpeted-table-west,circular-south,train,seen_combination,3,122
scene_0374,"You find yourself in a rectangular space. green walls surround you, and the floor beneath is carpeted. A table sits on the west wall, while the exit door is on the east wall.",rectangular,green,carpeted,table,west,east,green-carpeted-table-west,rectangular-east,train,seen_combination,4,174
scene_0375,"You find yourself in a rectangular space. green walls surround you, and the floor beneath is tiled. A painting sits on the east wall, while the exit door is on the west wall.",rectangular,green,tiled,painting,east,west,green-tiled-painting-east,rectangular-west,train,seen_combination,4,174
scene_0376,"You find yourself in a circular space. yellow walls surround you, and the floor beneath is wooden. A chair sits on the west wall, while the exit door is on the north wall.",circular,yellow,wooden,chair,west,north,yellow-wooden-chair-west,circular-north,train,seen_combination,4,171
scene_0377,You are in a circular room with green walls and a wooden floor. There is a chair on the south wall and a door on the east wall.,circular,green,wooden,chair,south,east,green-wooden-chair-south,circular-east,train,seen_combination,1,127
scene_0378,The circular room has yellow walls with a tiled floor. On the west wall is a table. The door is located on the north wall.,circular,yellow,tiled,table,west,north,yellow-tiled-table-west,circular-north,train,seen_combination,3,122
scene_0379,You are in a circular room with green walls and a tiled floor. There is a lamp on the west wall and a door on the south wall.,circular,green,tiled,lamp,west,south,green-tiled-lamp-west,circular-south,train,seen_combination,1,125
scene_0380,You are in a circular room with green walls and a wooden floor. There is a chair on the west wall and a door on the east wall.,circular,green,wooden,chair,west,east,green-wooden-chair-west,circular-east,train,seen_combination,1,126
scene_0381,The circular room has blue walls with a wooden floor. On the west wall is a table. The door is located on the north wall.,circular,blue,wooden,table,west,north,blue-wooden-table-west,circular-north,train,seen_combination,3,121
scene_0382,You are in a square room with yellow walls and a wooden floor. There is a table on the south wall and a door on the west wall.,square,yellow,wooden,table,south,west,yellow-wooden-table-south,square-west,train,seen_combination,1,126
scene_0383,The square room has blue walls with a wooden floor. On the west wall is a table. The door is located on the north wall.,square,blue,wooden,table,west,north,blue-wooden-table-west,square-north,train,seen_combination,3,119
scene_0384,The square room has yellow walls with a tiled floor. On the east wall is a painting. The door is located on the south wall.,square,yellow,tiled,painting,east,south,yellow-tiled-painting-east,square-south,train,seen_combination,3,123
scene_0385,"You find yourself in a square space. green walls surround you, and the floor beneath is carpeted. A painting sits on the west wall, while the exit door is on the north wall.",square,green,carpeted,painting,west,north,green-carpeted-painting-west,square-north,train,seen_combination,4,173
scene_0386,You are in a square room with green walls and a wooden floor. There is a chair on the east wall and a door on the south wall.,square,green,wooden,chair,east,south,green-wooden-chair-east,square-south,train,seen_combination,1,125
scene_0387,"You find yourself in a circular space. green walls surround you, and the floor beneath is carpeted. A table sits on the north wall, while the exit door is on the east wall.",circular,green,carpeted,table,north,east,green-carpeted-table-north,circular-east,train,seen_combination,4,172
scene_0388,"You find yourself in a square space. yellow walls surround you, and the floor beneath is wooden. A table sits on the east wall, while the exit door is on the north wall.",square,yellow,wooden,table,east,north,yellow-wooden-table-east,square-north,train,seen_combination,4,169
scene_0389,"You find yourself in a circular space. green walls surround you, and the floor beneath is tiled. A chair sits on the east wall, while the exit door is on the south wall.",circular,green,tiled,chair,east,south,green-tiled-chair-east,circular-south,train,seen_combination,4,169
scene_0390,"You find yourself in a square space. blue walls surround you, and the floor beneath is wooden. A chair sits on the south wall, while the exit door is on the north wall.",square,blue,wooden,chair,south,north,blue-wooden-chair-south,square-north,train,seen_combination,4,168
scene_0391,You are in a circular room with red walls and a carpeted floor. There is a lamp on the north wall and a door on the south wall.,circular,red,carpeted,lamp,north,south,red-carpeted-lamp-north,circular-south,train,seen_combination,1,127
scene_0392,"This is a rectangular chamber. The walls are green and the floor is tiled. A table is positioned on the south side, and you can see a door on the north side.",rectangular,green,tiled,table,south,north,green-tiled-table-south,rectangular-north,train,seen_combination,2,157
scene_0393,"You find yourself in a rectangular space. green walls surround you, and the floor beneath is wooden. A painting sits on the east wall, while the exit door is on the north wall.",rectangular,green,wooden,painting,east,north,green-wooden-painting-east,rectangular-north,train,seen_combination,4,176
scene_0394,You are in a square room with blue walls and a wooden floor. There is a lamp on the west wall and a door on the north wall.,square,blue,wooden,lamp,west,north,blue-wooden-lamp-west,square-north,train,seen_combination,1,123
scene_0395,"You find yourself in a square space. yellow walls surround you, and the floor beneath is carpeted. A chair sits on the north wall, while the exit door is on the west wall.",square,yellow,carpeted,chair,north,west,yellow-carpeted-chair-north,square-west,train,seen_combination,4,171
scene_0396,"This is a circular chamber. The walls are red and the floor is wooden. A lamp is positioned on the south side, and you can see a door on the north side.",circular,red,wooden,lamp,south,north,red-wooden-lamp-south,circular-north,train,seen_combination,2,152
scene_0397,The square room has yellow walls with a tiled floor. On the west wall is a chair. The door is located on the north wall.,square,yellow,tiled,chair,west,north,yellow-tiled-chair-west,square-north,train,seen_combination,3,120
scene_0398,You are in a circular room with yellow walls and a tiled floor. There is a table on the south wall and a door on the east wall.,circular,yellow,tiled,table,south,east,yellow-tiled-table-south,circular-east,train,seen_combination,1,127
scene_0399,"You find yourself in a rectangular space. green walls surround you, and the floor beneath is wooden. A painting sits on the west wall, while the exit door is on the south wall.",rectangular,green,wooden,painting,west,south,green-wooden-painting-west,rectangular-south,train,seen_combination,4,176
scene_0400,"You find yourself in a rectangular space. green walls surround you, and the floor beneath is carpeted. A lamp sits on the south wall, while the exit door is on the north wall.",rectangular,green,carpeted,lamp,south,north,green-carpeted-lamp-south,rectangular-north,train,seen_combination,4,175
scene_0401,You are in a circular room with yellow walls and a carpeted floor. There is a chair on the north wall and a door on the west wall.,circular,yellow,carpeted,chair,north,west,yellow-carpeted-chair-north,circular-west,train,seen_combination,1,130
scene_0402,You are in a circular room with green walls and a wooden floor. There is a painting on the east wall and a door on the north wall.,circular,green,wooden,painting,east,north,green-wooden-painting-east,circular-north,train,seen_combination,1,130
scene_0403,You are in a square room with yellow walls and a carpeted floor. There is a lamp on the south wall and a door on the east wall.,square,yellow,carpeted,lamp,south,east,yellow-carpeted-lamp-south,square-east,train,seen_combination,1,127
scene_0404,The circular room has green walls with a carpeted floor. On the west wall is a table. The door is located on the north wall.,circular,green,carpeted,table,west,north,green-carpeted-table-west,circular-north,train,seen_combination,3,124
scene_0405,The circular room has red walls with a carpeted floor. On the west wall is a table. The door is located on the east wall.,circular,red,carpeted,table,west,east,red-carpeted-table-west,circular-east,train,seen_combination,3,121
scene_0406,The circular room has yellow walls with a carpeted floor. On the north wall is a table. The door is located on the west wall.,circular,yellow,carpeted,table,north,west,yellow-carpeted-table-north,circular-west,train,seen_combination,3,125
scene_0407,The rectangular room has green walls with a wooden floor. On the south wall is a painting. The door is located on the north wall.,rectangular,green,wooden,painting,south,north,green-wooden-painting-south,rectangular-north,train,seen_combination,3,129
scene_0408,"You find yourself in a circular space. yellow walls surround you, and the floor beneath is tiled. A lamp sits on the east wall, while the exit door is on the south wall.",circular,yellow,tiled,lamp,east,south,yellow-tiled-lamp-east,circular-south,train,seen_combination,4,169
scene_0409,"You find yourself in a circular space. green walls surround you, and the floor beneath is tiled. A painting sits on the west wall, while the exit door is on the north wall.",circular,green,tiled,painting,west,north,green-tiled-painting-west,circular-north,train,seen_combination,4,172
scene_0410,You are in a circular room with blue walls and a carpeted floor. There is a chair on the south wall and a door on the west wall.,circular,blue,carpeted,chair,south,west,blue-carpeted-chair-south,circular-west,train,seen_combination,1,128
scene_0411,"This is a circular chamber. The walls are blue and the floor is tiled. A table is positioned on the west side, and you can see a door on the east side.",circular,blue,tiled,table,west,east,blue-tiled-table-west,circular-east,train,seen_combination,2,151
scene_0412,You are in a circular room with yellow walls and a tiled floor. There is a chair on the north wall and a door on the south wall.,circular,yellow,tiled,chair,north,south,yellow-tiled-chair-north,circular-south,train,seen_combination,1,128
scene_0413,"This is a square chamber. The walls are yellow and the floor is tiled. A chair is positioned on the east side, and you can see a door on the north side.",square,yellow,tiled,chair,east,north,yellow-tiled-chair-east,square-north,train,seen_combination,2,152
scene_0414,"You find yourself in a circular space. blue walls surround you, and the floor beneath is wooden. A painting sits on the west wall, while the exit door is on the east wall.",circular,blue,wooden,painting,west,east,blue-wooden-painting-west,circular-east,train,seen_combination,4,171
scene_0415,You are in a circular room with blue walls and a wooden floor. There is a lamp on the east wall and a door on the west wall.,circular,blue,wooden,lamp,east,west,blue-wooden-lamp-east,circular-west,train,seen_combination,1,124
scene_0416,"You find yourself in a square space. green walls surround you, and the floor beneath is tiled. A lamp sits on the east wall, while the exit door is on the south wall.",square,green,tiled,lamp,east,south,green-tiled-lamp-east,square-south,train,seen_combination,4,166
scene_0417,"You find yourself in a circular space. blue walls surround you, and the floor beneath is carpeted. A table sits on the south wall, while the exit door is on the west wall.",circular,blue,carpeted,table,south,west,blue-carpeted-table-south,circular-west,train,seen_combination,4,171
scene_0418,"You find yourself in a circular space. red walls surround you, and the floor beneath is wooden. A chair sits on the east wall, while the exit door is on the south wall.",circular,red,wooden,chair,east,south,red-wooden-chair-east,circular-south,train,seen_combination,4,168
scene_0419,"You find yourself in a circular space. red walls surround you, and the floor beneath is wooden. A table sits on the west wall, while the exit door is on the south wall.",circular,red,wooden,table,west,south,red-wooden-table-west,circular-south,train,seen_combination,4,168
scene_0420,"This is a square chamber. The walls are yellow and the floor is tiled. A lamp is positioned on the east side, and you can see a door on the south side.",square,yellow,tiled,lamp,east,south,yellow-tiled-lamp-east,square-south,train,seen_combination,2,151
scene_0421,"This is a square chamber. The walls are blue and the floor is carpeted. A table is positioned on the west side, and you can see a door on the north side.",square,blue,carpeted,table,west,north,blue-carpeted-table-west,square-north,train,seen_combination,2,153
scene_0422,"You find yourself in a square space. yellow walls surround you, and the floor beneath is wooden. A painting sits on the east wall, while the exit door is on the west wall.",square,yellow,wooden,painting,east,west,yellow-wooden-painting-east,square-west,train,seen_combination,4,171
scene_0423,"This is a square chamber. The walls are green and the floor is tiled. A chair is positioned on the west side, and you can see a door on the east side.",square,green,tiled,chair,west,east,green-tiled-chair-west,square-east,train,seen_combination,2,150
scene_0424,"This is a square chamber. The walls are yellow and the floor is tiled. A table is positioned on the west side, and you can see a door on the south side.",square,yellow,tiled,table,west,south,yellow-tiled-table-west,square-south,train,seen_combination,2,152
scene_0425,"This is a circular chamber. The walls are yellow and the floor is tiled. A chair is positioned on the west side, and you can see a door on the east side.",circular,yellow,tiled,chair,west,east,yellow-tiled-chair-west,circular-east,train,seen_combination,2,153
scene_0426,You are in a square room with green walls and a tiled floor. There is a chair on the west wall and a door on the south wall.,square,green,tiled,chair,west,south,green-tiled-chair-west,square-south,train,seen_combination,1,124
scene_0427,"You find yourself in a circular space. green walls surround you, and the floor beneath is carpeted. A table sits on the north wall, while the exit door is on the west wall.",circular,green,carpeted,table,north,west,green-carpeted-table-north,circular-west,train,seen_combination,4,172
scene_0428,"You find yourself in a circular space. green walls surround you, and the floor beneath is tiled. A chair sits on the north wall, while the exit door is on the east wall.",circular,green,tiled,chair,north,east,green-tiled-chair-north,circular-east,train,seen_combination,4,169
scene_0429,"This is a circular chamber. The walls are red and the floor is carpeted. A chair is positioned on the south side, and you can see a door on the east side.",circular,red,carpeted,chair,south,east,red-carpeted-chair-south,circular-east,train,seen_combination,2,154
scene_0430,"You find yourself in a circular space. yellow walls surround you, and the floor beneath is tiled. A lamp sits on the west wall, while the exit door is on the east wall.",circular,yellow,tiled,lamp,west,east,yellow-tiled-lamp-west,circular-east,train,seen_combination,4,168
scene_0431,You are in a circular room with yellow walls and a carpeted floor. There is a painting on the north wall and a door on the east wall.,circular,yellow,carpeted,painting,north,east,yellow-carpeted-painting-north,circular-east,train,seen_combination,1,133
scene_0432,You are in a circular room with blue walls and a wooden floor. There is a chair on the south wall and a door on the west wall.,circular,blue,wooden,chair,south,west,blue-wooden-chair-south,circular-west,train,seen_combination,1,126
scene_0433,You are in a circular room with yellow walls and a tiled floor. There is a painting on the north wall and a door on the south wall.,circular,yellow,tiled,painting,north,south,yellow-tiled-painting-north,circular-south,train,seen_combination,1,131
scene_0434,"You find yourself in a square space. yellow walls surround you, and the floor beneath is wooden. A table sits on the west wall, while the exit door is on the south wall.",square,yellow,wooden,table,west,south,yellow-wooden-table-west,square-south,train,seen_combination,4,169
scene_0435,"You find yourself in a square space. blue walls surround you, and the floor beneath is carpeted. A table sits on the east wall, while the exit door is on the north wall.",square,blue,carpeted,table,east,north,blue-carpeted-table-east,square-north,train,seen_combination,4,169
scene_0436,"This is a circular chamber. The walls are blue and the floor is tiled. A painting is positioned on the north side, and you can see a door on the south side.",circular,blue,tiled,painting,north,south,blue-tiled-painting-north,circular-south,train,seen_combination,2,156
scene_0437,"You find yourself in a square space. green walls surround you, and the floor beneath is tiled. A chair sits on the west wall, while the exit door is on the north wall.",square,green,tiled,chair,west,north,green-tiled-chair-west,square-north,train,seen_combination,4,167
scene_0438,"You find yourself in a square space. green walls surround you, and the floor beneath is tiled. A lamp sits on the west wall, while the exit door is on the east wall.",square,green,tiled,lamp,west,east,green-tiled-lamp-west,square-east,train,seen_combination,4,165
scene_0439,You are in a square room with green walls and a wooden floor. There is a chair on the north wall and a door on the west wall.,square,green,wooden,chair,north,west,green-wooden-chair-north,square-west,train,seen_combination,1,125
scene_0440,"This is a rectangular chamber. The walls are green and the floor is tiled. A lamp is positioned on the south side, and you can see a door on the west side.",rectangular,green,tiled,lamp,south,west,green-tiled-lamp-south,rectangular-west,train,seen_combination,2,155
scene_0441,"You find yourself in a circular space. red walls surround you, and the floor beneath is carpeted. A table sits on the east wall, while the exit door is on the west wall.",circular,red,carpeted,table,east,west,red-carpeted-table-east,circular-west,train,seen_combination,4,169
scene_0442,"You find yourself in a square space. blue walls surround you, and the floor beneath is wooden. A painting sits on the south wall, while the exit door is on the north wall.",square,blue,wooden,painting,south,north,blue-wooden-painting-south,square-north,train,seen_combination,4,171
scene_0443,"You find yourself in a circular space. yellow walls surround you, and the floor beneath is wooden. A table sits on the west wall, while the exit door is on the east wall.",circular,yellow,wooden,table,west,east,yellow-wooden-table-west,circular-east,train,seen_combination,4,170
scene_0444,You are in a circular room with yellow walls and a wooden floor. There is a table on the south wall and a door on the east wall.,circular,yellow,wooden,table,south,east,yellow-wooden-table-south,circular-east,train,seen_combination,1,128
scene_0445,"This is a circular chamber. The walls are blue and the floor is carpeted. A table is positioned on the east side, and you can see a door on the south side.",circular,blue,carpeted,table,east,south,blue-carpeted-table-east,circular-south,train,seen_combination,2,155
scene_0446,The square room has blue walls with a wooden floor. On the west wall is a chair. The door is located on the east wall.,square,blue,wooden,chair,west,east,blue-wooden-chair-west,square-east,train,seen_combination,3,118
scene_0447,The circular room has yellow walls with a carpeted floor. On the north wall is a painting. The door is located on the east wall.,circular,yellow,carpeted,painting,north,east,yellow-carpeted-painting-north,circular-east,train,seen_combination,3,128
scene_0448,You are in a square room with blue walls and a carpeted floor. There is a table on the east wall and a door on the west wall.,square,blue,carpeted,table,east,west,blue-carpeted-table-east,square-west,train,seen_combination,1,125
scene_0449,You are in a circular room with red walls and a tiled floor. There is a lamp on the south wall and a door on the east wall.,circular,red,tiled,lamp,south,east,red-tiled-lamp-south,circular-east,train,seen_combination,1,123
scene_0450,"This is a circular chamber. The walls are red and the floor is tiled. A table is positioned on the west side, and you can see a door on the south side.",circular,red,tiled,table,west,south,red-tiled-table-west,circular-south,train,seen_combination,2,151
scene_0451,"This is a circular chamber. The walls are yellow and the floor is tiled. A table is positioned on the west side, and you can see a door on the east side.",circular,yellow,tiled,table,west,east,yellow-tiled-table-west,circular-east,train,seen_combination,2,153
scene_0452,The circular room has red walls with a tiled floor. On the south wall is a chair. The door is located on the north wall.,circular,red,tiled,chair,south,north,red-tiled-chair-south,circular-north,train,seen_combination,3,120
scene_0453,"You find yourself in a square space. blue walls surround you, and the floor beneath is carpeted. A lamp sits on the east wall, while the exit door is on the north wall.",square,blue,carpeted,lamp,east,north,blue-carpeted-lamp-east,square-north,train,seen_combination,4,168
scene_0454,"You find yourself in a circular space. red walls surround you, and the floor beneath is wooden. A painting sits on the west wall, while the exit door is on the south wall.",circular,red,wooden,painting,west,south,red-wooden-painting-west,circular-south,train,seen_combination,4,171
scene_0455,You are in a circular room with yellow walls and a carpeted floor. There is a painting on the west wall and a door on the north wall.,circular,yellow,carpeted,painting,west,north,yellow-carpeted-painting-west,circular-north,train,seen_combination,1,133
scene_0456,"This is a rectangular chamber. The walls are green and the floor is wooden. A chair is positioned on the north side, and you can see a door on the east side.",rectangular,green,wooden,chair,north,east,green-wooden-chair-north,rectangular-east,train,seen_combination,2,157
scene_0457,You are in a square room with yellow walls and a wooden floor. There is a painting on the west wall and a door on the east wall.,square,yellow,wooden,painting,west,east,yellow-wooden-painting-west,square-east,train,seen_combination,1,128
scene_0458,"You find yourself in a circular space. blue walls surround you, and the floor beneath is tiled. A chair sits on the north wall, while the exit door is on the west wall.",circular,blue,tiled,chair,north,west,blue-tiled-chair-north,circular-west,train,seen_combination,4,168
scene_0459,You are in a circular room with green walls and a tiled floor. There is a lamp on the south wall and a door on the east wall.,circular,green,tiled,lamp,south,east,green-tiled-lamp-south,circular-east,train,seen_combination,1,125
scene_0460,You are in a square room with blue walls and a tiled floor. There is a chair on the north wall and a door on the east wall.,square,blue,tiled,chair,north,east,blue-tiled-chair-north,square-east,train,seen_combination,1,123
scene_0461,"This is a circular chamber. The walls are green and the floor is wooden. A chair is positioned on the west side, and you can see a door on the north side.",circular,green,wooden,chair,west,north,green-wooden-chair-west,circular-north,train,seen_combination,2,154
scene_0462,The circular room has green walls with a wooden floor. On the east wall is a lamp. The door is located on the west wall.,circular,green,wooden,lamp,east,west,green-wooden-lamp-east,circular-west,train,seen_combination,3,120
scene_0463,The circular room has red walls with a tiled floor. On the east wall is a chair. The door is located on the west wall.,circular,red,tiled,chair,east,west,red-tiled-chair-east,circular-west,train,seen_combination,3,118
scene_0464,"This is a circular chamber. The walls are blue and the floor is wooden. A painting is positioned on the north side, and you can see a door on the east side.",circular,blue,wooden,painting,north,east,blue-wooden-painting-north,circular-east,train,seen_combination,2,156
scene_0465,"You find yourself in a circular space. red walls surround you, and the floor beneath is wooden. A table sits on the east wall, while the exit door is on the north wall.",circular,red,wooden,table,east,north,red-wooden-table-east,circular-north,train,seen_combination,4,168
scene_0466,"You find yourself in a square space. blue walls surround you, and the floor beneath is wooden. A chair sits on the west wall, while the exit door is on the south wall.",square,blue,wooden,chair,west,south,blue-wooden-chair-west,square-south,train,seen_combination,4,167
scene_0467,The circular room has blue walls with a carpeted floor. On the west wall is a lamp. The door is located on the east wall.,circular,blue,carpeted,lamp,west,east,blue-carpeted-lamp-west,circular-east,train,seen_combination,3,121
scene_0468,You are in a square room with green walls and a tiled floor. There is a painting on the east wall and a door on the west wall.,square,green,tiled,painting,east,west,green-tiled-painting-east,square-west,train,seen_combination,1,126
scene_0469,"You find yourself in a circular space. blue walls surround you, and the floor beneath is carpeted. A painting sits on the east wall, while the exit door is on the north wall.",circular,blue,carpeted,painting,east,north,blue-carpeted-painting-east,circular-north,train,seen_combination,4,174
scene_0470,The circular room has green walls with a tiled floor. On the west wall is a table. The door is located on the south wall.,circular,green,tiled,table,west,south,green-tiled-table-west,circular-south,train,seen_combination,3,121
scene_0471,You are in a square room with yellow walls and a tiled floor. There is a table on the west wall and a door on the south wall.,square,yellow,tiled,table,west,south,yellow-tiled-table-west,square-south,train,seen_combination,1,125
scene_0472,"This is a rectangular chamber. The walls are green and the floor is wooden. A painting is positioned on the north side, and you can see a door on the south side.",rectangular,green,wooden,painting,north,south,green-wooden-painting-north,rectangular-south,train,seen_combination,2,161
